YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,CRS_DEP_TIME,CRS_ARR_TIME,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DISTANCE
2015,1,7,3,AS,10299,Anchorage   AK,10170,Kodiak   AK,1530,1629,0,0,0,253
2015,1,6,2,AA,12892,Los Angeles   CA,11298,Dallas/Fort Worth   TX,1855,2345,0,0,0,1235
2015,1,8,4,AA,10693,Nashville   TN,11298,Dallas/Fort Worth   TX,1315,1523,0,0,0,631
2015,1,3,6,AS,10299,Anchorage   AK,10754,Barrow   AK,1728,1930,0,0,0,725
2015,1,3,6,AS,10299,Anchorage   AK,14747,Seattle   WA,700,1130,0,0,0,1448
2015,1,3,6,AS,14057,Portland   OR,10299,Anchorage   AK,2140,48,0,0,0,1542
2015,1,3,6,AS,14057,Portland   OR,10299,Anchorage   AK,2055,6,0,0,0,1542
2015,1,4,7,AS,14831,San Jose   CA,14747,Seattle   WA,800,1004,5,0,0,697
2015,1,4,7,AS,14747,Seattle   WA,14679,San Diego   CA,1955,2235,0,0,0,1050
2015,1,4,7,AS,14908,Santa Ana   CA,14747,Seattle   WA,1220,1505,21,1,0,978
2015,1,4,7,AS,14262,Palm Springs   CA,14747,Seattle   WA,1000,1244,0,0,0,987
2015,1,4,7,AS,14747,Seattle   WA,14107,Phoenix   AZ,2025,2359,15,1,0,1107
2015,1,4,7,AS,11884,Spokane   WA,14747,Seattle   WA,1405,1503,67,1,0,224
2015,1,4,7,AS,14771,San Francisco   CA,14869,Salt Lake City   UT,2055,2345,0,0,0,599
2015,1,4,7,AS,10666,Bellingham   WA,13830,Kahului   HI,1100,1525,29,1,0,2681
2015,1,4,7,AS,14747,Seattle   WA,12758,Kona   HI,1020,1440,0,0,0,2688
2015,1,5,1,AS,11278,Washington   DC,14747,Seattle   WA,1840,2146,22,1,0,2329
2015,1,5,1,AS,10299,Anchorage   AK,12523,Juneau   AK,1955,2133,0,0,0,571
2015,1,5,1,AS,10299,Anchorage   AK,14747,Seattle   WA,1750,2207,15,1,0,1448
2015,1,9,5,AS,14831,San Jose   CA,13830,Kahului   HI,855,1225,0,0,0,2355
2015,1,10,6,AS,14747,Seattle   WA,13204,Orlando   FL,2115,539,3,0,0,2554
2015,1,10,6,AS,14747,Seattle   WA,11697,Fort Lauderdale   FL,840,1730,0,0,0,2717
2015,1,10,6,AS,14747,Seattle   WA,10299,Anchorage   AK,1020,1303,0,0,0,1448
2015,1,10,6,AS,14057,Portland   OR,14262,Palm Springs   CA,1135,1350,0,0,0,873
2015,1,10,6,AS,14747,Seattle   WA,11298,Dallas/Fort Worth   TX,640,1222,0,0,0,1660
2015,1,10,6,AS,11292,Denver   CO,14747,Seattle   WA,800,1011,0,0,0,1024
2015,1,10,6,AS,14747,Seattle   WA,11292,Denver   CO,1325,1657,0,0,0,1024
2015,1,10,6,AS,13796,Oakland   CA,12758,Kona   HI,950,1324,0,0,0,2378
2015,1,2,5,AS,10299,Anchorage   AK,14747,Seattle   WA,1340,1755,0,0,0,1448
2015,1,2,5,AS,14893,Sacramento   CA,14747,Seattle   WA,1130,1320,3,0,0,605
2015,1,2,5,AS,14747,Seattle   WA,12892,Los Angeles   CA,1110,1341,4,0,0,954
2015,1,2,5,AS,14747,Seattle   WA,14679,San Diego   CA,1735,2009,0,0,0,1050
2015,1,2,5,AS,14908,Santa Ana   CA,14747,Seattle   WA,1555,1840,7,0,0,978
2015,1,2,5,AS,12892,Los Angeles   CA,14057,Portland   OR,900,1125,0,0,0,834
2015,1,2,5,AS,12892,Los Angeles   CA,14869,Salt Lake City   UT,1745,2040,1,0,0,590
2015,1,2,5,AS,14747,Seattle   WA,12758,Kona   HI,1020,1440,167,1,0,2688
2015,1,2,5,AS,13830,Kahului   HI,14747,Seattle   WA,1325,2115,28,1,0,2640
2015,1,2,5,AS,14747,Seattle   WA,12758,Kona   HI,1725,2145,20,1,0,2688
2015,1,3,6,AS,14747,Seattle   WA,11278,Washington   DC,815,1610,8,0,0,2329
2015,1,7,3,AS,14057,Portland   OR,11278,Washington   DC,950,1740,0,0,0,2350
2015,1,7,3,AS,14057,Portland   OR,12758,Kona   HI,720,1133,0,0,0,2607
2015,1,8,4,AS,14747,Seattle   WA,10721,Boston   MA,2210,625,0,0,0,2496
2015,1,8,4,AS,14747,Seattle   WA,13487,Minneapolis   MN,1025,1539,0,0,0,1399
2015,1,8,4,AS,14831,San Jose   CA,14057,Portland   OR,1355,1540,0,0,0,569
2015,1,8,4,AS,14908,Santa Ana   CA,14747,Seattle   WA,800,1055,0,0,0,978
2015,1,8,4,AS,12889,Las Vegas   NV,14057,Portland   OR,1950,2206,22,1,0,763
2015,1,8,4,AS,14747,Seattle   WA,11298,Dallas/Fort Worth   TX,1315,1855,0,0,0,1660
2015,1,8,4,AS,14747,Seattle   WA,11433,Detroit   MI,845,1600,0,0,0,1927
2015,1,8,4,AS,11433,Detroit   MI,14747,Seattle   WA,1700,1840,24,1,0,1927
2015,1,8,4,AS,13830,Kahului   HI,14893,Sacramento   CA,1200,1907,0,0,0,2404
2015,1,8,4,AS,12982,Lihue   HI,14057,Portland   OR,1150,1924,0,0,0,2631
2015,1,9,5,AS,14747,Seattle   WA,13930,Chicago   IL,1815,2359,0,0,0,1721
2015,1,9,5,AS,14747,Seattle   WA,12819,Ketchikan   AK,1845,1949,9,0,0,680
2015,1,9,5,AS,10299,Anchorage   AK,12523,Juneau   AK,1955,2133,,,0,571
2015,1,9,5,AS,14747,Seattle   WA,10299,Anchorage   AK,1600,1850,0,0,0,1448
2015,1,9,5,AS,13796,Oakland   CA,14747,Seattle   WA,920,1120,0,0,0,671
2015,1,9,5,AS,14057,Portland   OR,14831,San Jose   CA,1130,1312,0,0,0,569
2015,1,9,5,AS,14908,Santa Ana   CA,14057,Portland   OR,1440,1700,0,0,0,859
2015,1,9,5,AS,14107,Phoenix   AZ,14747,Seattle   WA,1200,1407,24,1,0,1107
2015,1,9,5,AS,13198,Kansas City   MO,14747,Seattle   WA,1630,1825,80,1,0,1489
2015,1,14,3,AS,14747,Seattle   WA,10423,Austin   TX,1155,1744,29,1,0,1770
2015,1,14,3,AS,14747,Seattle   WA,11433,Detroit   MI,845,1600,3,0,0,1927
2015,1,15,4,AS,10926,Cordova   AK,10299,Anchorage   AK,1323,1405,0,0,0,160
2015,1,15,4,AS,12523,Juneau   AK,15991,Yakutat   AK,1014,1115,0,0,0,199
2015,1,7,3,AS,11630,Fairbanks   AK,14747,Seattle   WA,1730,2205,0,0,0,1533
2015,1,7,3,AS,14057,Portland   OR,14771,San Francisco   CA,1010,1210,0,0,0,550
2015,1,7,3,AS,12892,Los Angeles   CA,14057,Portland   OR,1320,1538,0,0,0,834
2015,1,7,3,AS,14057,Portland   OR,14908,Santa Ana   CA,650,909,0,0,0,859
2015,1,7,3,AS,14057,Portland   OR,14679,San Diego   CA,1935,2154,0,0,0,933
2015,1,12,1,AS,13873,Nome   AK,10299,Anchorage   AK,2029,2152,0,0,0,539
2015,1,12,1,AS,14679,San Diego   CA,14747,Seattle   WA,1700,1953,0,0,0,1050
2015,1,12,1,AS,12892,Los Angeles   CA,14747,Seattle   WA,1040,1320,12,0,0,954
2015,1,12,1,AS,12889,Las Vegas   NV,14747,Seattle   WA,1300,1535,0,0,0,867
2015,1,12,1,AS,12889,Las Vegas   NV,14747,Seattle   WA,1500,1742,11,0,0,867
2015,1,12,1,AS,11292,Denver   CO,14747,Seattle   WA,600,805,5,0,0,1024
2015,1,12,1,AS,11884,Spokane   WA,14747,Seattle   WA,1405,1505,0,0,0,224
2015,1,13,2,AS,14831,San Jose   CA,14747,Seattle   WA,1840,2040,0,0,0,697
2015,1,13,2,AS,14831,San Jose   CA,14057,Portland   OR,1855,2037,3,0,0,569
2015,1,13,2,AS,14747,Seattle   WA,12892,Los Angeles   CA,1000,1244,0,0,0,954
2015,1,13,2,AS,12892,Los Angeles   CA,14747,Seattle   WA,1400,1648,0,0,0,954
2015,1,13,2,AS,12982,Lihue   HI,13796,Oakland   CA,1540,2252,0,0,0,2457
2015,1,14,3,AS,10299,Anchorage   AK,14057,Portland   OR,1140,1608,27,1,0,1542
2015,1,14,3,AS,14747,Seattle   WA,14831,San Jose   CA,905,1109,4,0,0,697
2015,1,14,3,AS,14747,Seattle   WA,10800,Burbank   CA,1940,2157,0,0,0,937
2015,1,19,1,AS,14831,San Jose   CA,14057,Portland   OR,900,1042,0,0,0,569
2015,1,19,1,AS,14057,Portland   OR,12892,Los Angeles   CA,1755,2018,0,0,0,834
2015,1,19,1,AS,13830,Kahului   HI,14893,Sacramento   CA,1200,1858,4,0,0,2404
2015,1,20,2,AS,12523,Juneau   AK,15991,Yakutat   AK,1014,1115,6,0,0,199
2015,1,20,2,AS,14057,Portland   OR,10299,Anchorage   AK,940,1239,0,0,0,1542
2015,1,20,2,AS,14057,Portland   OR,14771,San Francisco   CA,1300,1447,0,0,0,550
2015,1,20,2,AS,12892,Los Angeles   CA,14747,Seattle   WA,700,945,4,0,0,954
2015,1,11,7,AS,10165,Adak Island   AK,10299,Anchorage   AK,1715,2100,0,0,0,1192
2015,1,11,7,AS,14747,Seattle   WA,14771,San Francisco   CA,1525,1730,0,0,0,679
2015,1,11,7,AS,14771,San Francisco   CA,14262,Palm Springs   CA,2140,2259,0,0,0,421
2015,1,11,7,AS,14747,Seattle   WA,14262,Palm Springs   CA,810,1049,1,0,0,987
2015,1,11,7,AS,14107,Phoenix   AZ,14747,Seattle   WA,1205,1414,0,0,0,1107
2015,1,12,1,AS,13930,Chicago   IL,14747,Seattle   WA,1520,1804,10,0,0,1721
2015,1,12,1,AS,12523,Juneau   AK,10299,Anchorage   AK,1332,1521,22,1,0,571
2015,1,17,6,AS,10721,Boston   MA,14747,Seattle   WA,1840,2214,0,0,0,2496
2015,1,17,6,AS,13204,Orlando   FL,14747,Seattle   WA,1850,2215,5,0,0,2554
2015,1,17,6,AS,14256,Petersburg   AK,12523,Juneau   AK,1206,1245,0,0,0,123
2015,1,17,6,AS,14747,Seattle   WA,10299,Anchorage   AK,1020,1311,0,0,0,1448
2015,1,17,6,AS,14747,Seattle   WA,14771,San Francisco   CA,1855,2104,18,1,0,679
2015,1,17,6,AS,14908,Santa Ana   CA,14747,Seattle   WA,700,1000,0,0,0,978
2015,1,17,6,AS,12889,Las Vegas   NV,14057,Portland   OR,1950,2205,0,0,0,763
2015,1,17,6,AS,14747,Seattle   WA,14107,Phoenix   AZ,730,1112,0,0,0,1107
2015,1,18,7,AS,11618,Newark   NJ,14747,Seattle   WA,1720,2049,0,0,0,2402
2015,1,18,7,AS,14747,Seattle   WA,13930,Chicago   IL,830,1425,0,0,0,1721
2015,1,18,7,AS,15991,Yakutat   AK,10926,Cordova   AK,1155,1243,0,0,0,213
2015,1,18,7,AS,14747,Seattle   WA,12819,Ketchikan   AK,735,847,0,0,0,680
2015,1,18,7,AS,14831,San Jose   CA,14747,Seattle   WA,1000,1204,0,0,0,697
2015,1,18,7,AS,14747,Seattle   WA,14107,Phoenix   AZ,2025,2359,39,1,0,1107
2015,1,18,7,AS,13830,Kahului   HI,14831,San Jose   CA,1450,2155,120,1,0,2355
2015,1,18,7,AS,13830,Kahului   HI,14057,Portland   OR,1210,1930,0,0,0,2562
2015,1,19,1,AS,10170,Kodiak   AK,10299,Anchorage   AK,1725,1815,0,0,0,253
2015,1,19,1,AS,14256,Petersburg   AK,12523,Juneau   AK,1206,1245,0,0,0,123
2015,1,24,6,AS,10299,Anchorage   AK,12523,Juneau   AK,1130,1310,0,0,0,571
2015,1,24,6,AS,14747,Seattle   WA,10299,Anchorage   AK,1020,1311,0,0,0,1448
2015,1,15,4,AS,12819,Ketchikan   AK,15841,Wrangell   AK,931,1020,0,0,0,82
2015,1,15,4,AS,12819,Ketchikan   AK,14828,Sitka   AK,1644,1744,0,0,0,183
2015,1,15,4,AS,14747,Seattle   WA,12819,Ketchikan   AK,1455,1558,0,0,0,680
2015,1,15,4,AS,14747,Seattle   WA,12819,Ketchikan   AK,1845,1957,0,0,0,680
2015,1,15,4,AS,12889,Las Vegas   NV,10299,Anchorage   AK,2355,440,0,0,0,2304
2015,1,15,4,AS,14771,San Francisco   CA,14747,Seattle   WA,2045,2242,0,0,0,679
2015,1,15,4,AS,14747,Seattle   WA,14771,San Francisco   CA,1525,1730,0,0,0,679
2015,1,15,4,AS,14831,San Jose   CA,14747,Seattle   WA,1200,1400,0,0,0,697
2015,1,15,4,AS,14771,San Francisco   CA,14057,Portland   OR,900,1039,30,1,0,550
2015,1,15,4,AS,14747,Seattle   WA,14057,Portland   OR,2230,2315,28,1,0,129
2015,1,15,4,AS,14057,Portland   OR,12892,Los Angeles   CA,1330,1540,0,0,0,834
2015,1,15,4,AS,14057,Portland   OR,12892,Los Angeles   CA,1905,2128,0,0,0,834
2015,1,15,4,AS,12892,Los Angeles   CA,14747,Seattle   WA,2110,2352,0,0,0,954
2015,1,15,4,AS,14057,Portland   OR,14262,Palm Springs   CA,1630,1843,0,0,0,873
2015,1,15,4,AS,14057,Portland   OR,14679,San Diego   CA,1935,2152,11,0,0,933
2015,1,15,4,AS,10423,Austin   TX,14747,Seattle   WA,1840,2110,4,0,0,1770
2015,1,15,4,AS,11884,Spokane   WA,14747,Seattle   WA,945,1054,0,0,0,224
2015,1,15,4,AS,14747,Seattle   WA,15016,St. Louis   MO,1145,1729,0,0,0,1709
2015,1,16,5,AS,10551,Bethel   AK,10299,Anchorage   AK,2112,2217,0,0,0,399
2015,1,16,5,AS,14747,Seattle   WA,14679,San Diego   CA,635,913,54,1,0,1050
2015,1,16,5,AS,14747,Seattle   WA,10821,Baltimore   MD,815,1620,0,0,0,2335
2015,1,16,5,AS,14747,Seattle   WA,12173,Honolulu   HI,940,1408,25,1,0,2677
2015,1,16,5,AS,14747,Seattle   WA,12758,Kona   HI,1725,2155,36,1,0,2688
2015,1,21,3,AS,13796,Oakland   CA,12758,Kona   HI,950,1317,0,0,0,2378
2015,1,21,3,AS,14747,Seattle   WA,12173,Honolulu   HI,1930,2359,0,0,0,2677
2015,1,22,4,AS,12819,Ketchikan   AK,14828,Sitka   AK,1644,1744,0,0,0,183
2015,1,22,4,AS,10299,Anchorage   AK,12889,Las Vegas   NV,2320,530,0,0,0,2304
2015,1,22,4,AS,14107,Phoenix   AZ,14747,Seattle   WA,600,803,0,0,0,1107
2015,1,22,4,AS,11298,Dallas/Fort Worth   TX,14747,Seattle   WA,800,1030,22,1,0,1660
2015,1,22,4,AS,14057,Portland   OR,14869,Salt Lake City   UT,1455,1744,0,0,0,630
2015,1,22,4,AS,12892,Los Angeles   CA,14869,Salt Lake City   UT,1745,2040,0,0,0,590
2015,1,23,5,AS,12819,Ketchikan   AK,14828,Sitka   AK,1644,1744,0,0,0,183
2015,1,23,5,AS,10299,Anchorage   AK,14747,Seattle   WA,1910,2333,25,1,0,1448
2015,1,23,5,AS,14747,Seattle   WA,10299,Anchorage   AK,1840,2127,0,0,0,1448
2015,1,23,5,AS,14747,Seattle   WA,14771,San Francisco   CA,1525,1730,0,0,0,679
2015,1,23,5,AS,14679,San Diego   CA,14747,Seattle   WA,1005,1253,7,0,0,1050
2015,1,23,5,AS,14747,Seattle   WA,14679,San Diego   CA,1955,2232,0,0,0,1050
2015,1,23,5,AS,14908,Santa Ana   CA,14057,Portland   OR,940,1202,0,0,0,859
2015,1,23,5,AS,12889,Las Vegas   NV,14057,Portland   OR,1950,2205,0,0,0,763
2015,1,23,5,AS,12889,Las Vegas   NV,14057,Portland   OR,650,910,0,0,0,763
2015,1,24,6,AS,14057,Portland   OR,14771,San Francisco   CA,1855,2053,0,0,0,550
2015,1,24,6,AS,14908,Santa Ana   CA,14747,Seattle   WA,1710,1953,0,0,0,978
2015,1,24,6,AS,14057,Portland   OR,14262,Palm Springs   CA,1135,1351,0,0,0,873
2015,1,24,6,AS,14107,Phoenix   AZ,14747,Seattle   WA,800,1004,0,0,0,1107
2015,1,24,6,AS,14747,Seattle   WA,14107,Phoenix   AZ,1455,1833,16,1,0,1107
2015,1,24,6,AS,10423,Austin   TX,14747,Seattle   WA,1840,2110,0,0,0,1770
2015,1,24,6,AS,11292,Denver   CO,14747,Seattle   WA,1750,1950,0,0,0,1024
2015,1,24,6,AS,12758,Kona   HI,13796,Oakland   CA,1540,2249,0,0,0,2378
2015,1,24,6,AS,10299,Anchorage   AK,12758,Kona   HI,1200,1740,0,0,0,2874
2015,1,25,7,AS,10299,Anchorage   AK,12523,Juneau   AK,800,943,0,0,0,571
2015,1,25,7,AS,14893,Sacramento   CA,14747,Seattle   WA,1655,1840,0,0,0,605
2015,1,25,7,AS,14057,Portland   OR,14831,San Jose   CA,1625,1813,6,0,0,569
2015,1,25,7,AS,14057,Portland   OR,14831,San Jose   CA,1130,1312,0,0,0,569
2015,1,25,7,AS,12892,Los Angeles   CA,14057,Portland   OR,1950,2215,0,0,0,834
2015,1,25,7,AS,10299,Anchorage   AK,14747,Seattle   WA,505,930,0,0,0,1448
2015,1,25,7,AS,14747,Seattle   WA,13830,Kahului   HI,855,1318,16,1,0,2640
2015,1,31,6,AS,14747,Seattle   WA,12892,Los Angeles   CA,1855,2134,0,0,0,954
2015,1,31,6,AS,14057,Portland   OR,14262,Palm Springs   CA,1135,1348,0,0,0,873
2015,1,31,6,AS,14057,Portland   OR,12889,Las Vegas   NV,800,1001,0,0,0,763
2015,1,31,6,AS,14869,Salt Lake City   UT,14831,San Jose   CA,645,748,0,0,0,584
2015,1,31,6,AS,14747,Seattle   WA,14869,Salt Lake City   UT,1310,1608,0,0,0,689
2015,1,31,6,AS,11278,Washington   DC,14057,Portland   OR,1710,2018,0,0,0,2350
2015,1,31,6,AS,14747,Seattle   WA,13830,Kahului   HI,1745,2205,31,1,0,2640
2015,1,31,6,AS,14747,Seattle   WA,12982,Lihue   HI,830,1315,5,0,0,2701
2015,1,2,5,B6,12478,New York   NY,14843,San Juan   PR,714,1207,0,0,0,1598
2015,1,11,7,B6,12478,New York   NY,14843,San Juan   PR,729,1216,8,0,0,1598
2015,1,25,7,B6,14843,San Juan   PR,12478,New York   NY,1317,1620,0,0,0,1598
2015,1,26,1,B6,14843,San Juan   PR,12478,New York   NY,1317,1620,40,1,0,1598
2015,1,14,3,B6,11618,Newark   NJ,11697,Fort Lauderdale   FL,945,1252,0,0,0,1065
2015,1,2,5,B6,11697,Fort Lauderdale   FL,12889,Las Vegas   NV,1820,2055,11,0,0,2173
2015,1,7,3,B6,12889,Las Vegas   NV,11697,Fort Lauderdale   FL,2244,601,17,1,0,2173
2015,1,9,5,B6,12954,Long Beach   CA,12478,New York   NY,2130,532,9,0,0,2465
2015,1,4,7,B6,14771,San Francisco   CA,12478,New York   NY,655,1517,22,1,0,2586
2015,1,13,2,B6,14771,San Francisco   CA,12478,New York   NY,700,1522,5,0,0,2586
2015,1,7,3,B6,12478,New York   NY,12892,Los Angeles   CA,630,947,0,0,0,2475
2015,1,23,5,AS,11292,Denver   CO,14747,Seattle   WA,1750,1950,0,0,0,1024
2015,1,23,5,AS,14747,Seattle   WA,12758,Kona   HI,1725,2155,5,0,0,2688
2015,1,24,6,AS,10551,Bethel   AK,10299,Anchorage   AK,1329,1439,6,0,0,399
2015,1,24,6,AS,10299,Anchorage   AK,10170,Kodiak   AK,1530,1632,0,0,0,253
2015,1,28,3,AS,14747,Seattle   WA,12758,Kona   HI,1725,2155,6,0,0,2688
2015,1,29,4,AS,12892,Los Angeles   CA,11278,Washington   DC,1310,2059,3,0,0,2311
2015,1,29,4,AS,14747,Seattle   WA,11630,Fairbanks   AK,1930,2224,0,0,0,1533
2015,1,29,4,AS,14262,Palm Springs   CA,14771,San Francisco   CA,700,830,0,0,0,421
2015,1,29,4,AS,14747,Seattle   WA,14831,San Jose   CA,2025,2225,4,0,0,697
2015,1,29,4,AS,14747,Seattle   WA,10800,Burbank   CA,750,1009,17,1,0,937
2015,1,29,4,AS,14057,Portland   OR,14262,Palm Springs   CA,1630,1843,0,0,0,873
2015,1,29,4,AS,12889,Las Vegas   NV,14747,Seattle   WA,1910,2145,0,0,0,867
2015,1,29,4,AS,14747,Seattle   WA,14107,Phoenix   AZ,1845,2227,2,0,0,1107
2015,1,29,4,AS,14747,Seattle   WA,12889,Las Vegas   NV,950,1215,9,0,0,867
2015,1,29,4,AS,14869,Salt Lake City   UT,12892,Los Angeles   CA,700,805,6,0,0,590
2015,1,30,5,AS,10551,Bethel   AK,10299,Anchorage   AK,1329,1439,0,0,0,399
2015,1,30,5,AS,14709,Deadhorse   AK,10754,Barrow   AK,1721,1810,33,1,0,204
2015,1,30,5,AS,11630,Fairbanks   AK,14747,Seattle   WA,625,1100,0,0,0,1533
2015,1,30,5,AS,14747,Seattle   WA,10800,Burbank   CA,750,1009,0,0,0,937
2015,1,30,5,AS,12889,Las Vegas   NV,14747,Seattle   WA,1050,1324,22,1,0,867
2015,1,30,5,AS,12889,Las Vegas   NV,14057,Portland   OR,1950,2205,6,0,0,763
2015,1,30,5,AS,14107,Phoenix   AZ,14747,Seattle   WA,1505,1705,332,1,0,1107
2015,1,30,5,AS,11298,Dallas/Fort Worth   TX,14057,Portland   OR,1635,1844,0,0,0,1616
2015,1,30,5,AS,14747,Seattle   WA,11292,Denver   CO,1325,1700,34,1,0,1024
2015,1,30,5,AS,14747,Seattle   WA,11884,Spokane   WA,1220,1320,18,1,0,224
2015,1,30,5,AS,14869,Salt Lake City   UT,14747,Seattle   WA,1700,1808,0,0,0,689
2015,1,30,5,AS,13495,New Orleans   LA,14747,Seattle   WA,1825,2127,3,0,0,2086
2015,1,31,6,AS,14747,Seattle   WA,11618,Newark   NJ,805,1614,0,0,0,2402
2015,1,24,6,B6,12478,New York   NY,12892,Los Angeles   CA,830,1153,0,0,0,2475
2015,1,25,7,B6,12478,New York   NY,12892,Los Angeles   CA,815,1135,0,0,0,2475
2015,1,26,1,B6,12478,New York   NY,12892,Los Angeles   CA,815,1135,0,0,0,2475
2015,1,15,4,B6,10529,Hartford   CT,13204,Orlando   FL,1824,2125,0,0,0,1050
2015,1,5,1,B6,13204,Orlando   FL,10529,Hartford   CT,1716,1952,111,1,0,1050
2015,1,9,5,B6,12954,Long Beach   CA,13796,Oakland   CA,712,834,0,0,0,353
2015,1,11,7,B6,12954,Long Beach   CA,13796,Oakland   CA,712,834,0,0,0,353
2015,1,20,2,B6,12954,Long Beach   CA,13796,Oakland   CA,712,834,0,0,0,353
2015,1,3,6,B6,12478,New York   NY,14027,West Palm Beach/Palm Beach   FL,1940,2242,83,1,0,1028
2015,1,20,2,AS,14057,Portland   OR,11298,Dallas/Fort Worth   TX,955,1539,1,0,0,1616
2015,1,20,2,AS,14747,Seattle   WA,11884,Spokane   WA,800,900,16,1,0,224
2015,1,20,2,AS,14057,Portland   OR,12758,Kona   HI,720,1143,0,0,0,2607
2015,1,21,3,AS,12892,Los Angeles   CA,11278,Washington   DC,1310,2059,0,0,0,2311
2015,1,21,3,AS,14057,Portland   OR,10299,Anchorage   AK,2210,103,0,0,0,1542
2015,1,21,3,AS,14893,Sacramento   CA,14747,Seattle   WA,1655,1840,0,0,0,605
2015,1,21,3,AS,14747,Seattle   WA,12892,Los Angeles   CA,1420,1646,3,0,0,954
2015,1,21,3,AS,14747,Seattle   WA,14679,San Diego   CA,1955,2232,0,0,0,1050
2015,1,21,3,AS,10800,Burbank   CA,14747,Seattle   WA,1755,2025,0,0,0,937
2015,1,21,3,AS,12889,Las Vegas   NV,14747,Seattle   WA,2155,26,0,0,0,867
2015,1,21,3,AS,14057,Portland   OR,14107,Phoenix   AZ,930,1258,0,0,0,1009
2015,1,21,3,AS,13930,Chicago   IL,14057,Portland   OR,1730,2010,0,0,0,1739
2015,1,21,3,AS,11884,Spokane   WA,14747,Seattle   WA,500,610,0,0,0,224
2015,1,21,3,AS,14679,San Diego   CA,14869,Salt Lake City   UT,1955,2247,0,0,0,626
2015,1,26,1,AS,14747,Seattle   WA,14679,San Diego   CA,1330,1610,5,0,0,1050
2015,1,26,1,AS,10800,Burbank   CA,14747,Seattle   WA,1100,1330,0,0,0,937
2015,1,26,1,AS,14747,Seattle   WA,10800,Burbank   CA,1450,1706,6,0,0,937
2015,1,26,1,AS,14057,Portland   OR,14679,San Diego   CA,1935,2152,0,0,0,933
2015,1,26,1,AS,10821,Baltimore   MD,14747,Seattle   WA,1720,2000,15,1,0,2335
2015,1,26,1,AS,12173,Honolulu   HI,14747,Seattle   WA,830,1615,0,0,0,2677
2015,1,27,2,AS,12523,Juneau   AK,15991,Yakutat   AK,1014,1115,0,0,0,199
2015,1,27,2,AS,15841,Wrangell   AK,14256,Petersburg   AK,1100,1126,0,0,0,31
2015,1,27,2,AS,14747,Seattle   WA,12523,Juneau   AK,1110,1253,0,0,0,909
2015,1,27,2,AS,10299,Anchorage   AK,14747,Seattle   WA,1035,1503,0,0,0,1448
2015,1,27,2,AS,14831,San Jose   CA,14057,Portland   OR,900,1042,0,0,0,569
2015,1,27,2,AS,12892,Los Angeles   CA,14747,Seattle   WA,1135,1414,0,0,0,954
2015,1,27,2,AS,10423,Austin   TX,14747,Seattle   WA,1840,2110,22,1,0,1770
2015,1,27,2,AS,14747,Seattle   WA,10821,Baltimore   MD,815,1620,20,1,0,2335
2015,1,27,2,AS,14747,Seattle   WA,10140,Albuquerque   NM,1040,1440,0,0,0,1180
2015,1,28,3,AS,11618,Newark   NJ,14747,Seattle   WA,700,1020,224,1,0,2402
2015,1,28,3,AS,15841,Wrangell   AK,12819,Ketchikan   AK,1630,1700,40,1,0,82
2015,1,28,3,AS,10299,Anchorage   AK,13970,Kotzebue   AK,630,810,0,0,0,548
2015,1,28,3,AS,14831,San Jose   CA,14057,Portland   OR,900,1042,0,0,0,569
2015,1,28,3,AS,12892,Los Angeles   CA,14057,Portland   OR,1020,1245,0,0,0,834
2015,1,28,3,AS,14747,Seattle   WA,12892,Los Angeles   CA,1200,1432,0,0,0,954
2015,1,28,3,AS,14262,Palm Springs   CA,14057,Portland   OR,1135,1400,0,0,0,873
2015,1,28,3,AS,14747,Seattle   WA,14107,Phoenix   AZ,1455,1833,12,0,0,1107
2015,1,28,3,AS,11298,Dallas/Fort Worth   TX,14057,Portland   OR,1635,1844,0,0,0,1616
2015,1,28,3,AS,12173,Honolulu   HI,14057,Portland   OR,1225,1959,0,0,0,2603
2015,1,5,1,B6,12954,Long Beach   CA,13796,Oakland   CA,1639,1757,0,0,0,353
2015,1,25,7,B6,12954,Long Beach   CA,13796,Oakland   CA,1651,1809,0,0,0,353
2015,1,6,2,B6,15304,Tampa   FL,11278,Washington   DC,724,930,188,1,0,814
2015,1,23,5,B6,15304,Tampa   FL,11278,Washington   DC,724,930,0,0,0,814
2015,1,5,1,B6,14027,West Palm Beach/Palm Beach   FL,12478,New York   NY,1547,1831,12,0,0,1028
2015,1,22,4,B6,14027,West Palm Beach/Palm Beach   FL,12478,New York   NY,1446,1730,0,0,0,1028
2015,1,17,6,B6,12264,Washington   DC,10721,Boston   MA,956,1121,0,0,0,413
2015,1,13,2,B6,10721,Boston   MA,12264,Washington   DC,614,805,0,0,0,413
2015,1,10,6,B6,14027,West Palm Beach/Palm Beach   FL,12953,New York   NY,1045,1329,0,0,0,1035
2015,1,24,6,B6,10721,Boston   MA,11697,Fort Lauderdale   FL,1425,1759,86,1,0,1237
2015,1,4,7,B6,14869,Salt Lake City   UT,12478,New York   NY,2248,500,206,1,0,1990
2015,1,1,4,B6,10792,Buffalo   NY,13204,Orlando   FL,1119,1409,6,0,0,1011
